"workerId","postId","experimentID","taskID","q1","tasks/triple-POS-INT.html_time","tasks/triple-POS-INT.html_test0","tasks/triple-POS-INT.html_test1","tasks/triple-POS-INT.html_test2","tasks/triple-POS-INT.html_test3"
"A4ZW4GNQ98HV6","jamoup3p","tasks/triple-NEG-FLOAT.html,tasks/adding-machine-LEADING-0.html,tasks/sum-sublists-ALL-FULL.html,tasks/first-half-EVEN-LENGTH.html,tasks/cut-at-xx-MULTIPLE-XXS.html","tasks/adding-machine-LEADING-0.html","Go, Clojure, Dart, Elixir, Rust, C++, Java etc.  I work as a software developer. no issues. ","137123","[0, 1],[0, 1]","[0, 10, 0, 5, 6],[0, 10, 11]","[-1, -2, -3, -4, -5],[-15]","[0,0],[0]"
"A245KPRERHWJSB","jamm1wy1","tasks/triple-POS-INT.html,tasks/adding-machine-LEADING-0.html,tasks/sum-sublists-ALL-FULL.html,tasks/first-half-ODD-LENGTH.html,tasks/cut-at-xx-MULTIPLE-XXS.html","tasks/adding-machine-LEADING-0.html","thank you for the opportunity","1536995","[0, 1],[0, 1]","[0, 1, 2],[0, 3]","[0, 1, 3],[0, 1,4]","[0, 1, 4],[0, 1, 5]"
"AMY9FF4EMW50O","jamqp104","tasks/triple-POS-FLOAT.html,tasks/adding-machine-LEADING-0.html,tasks/sum-sublists-EMPTY-LIST.html,tasks/first-half-EMPTY-STRING.html,tasks/cut-at-xx-THREE-XS.html","tasks/adding-machine-LEADING-0.html","it was backwards in some aspects","321211","[0, 1],[3]","[1,2,3],[4,5,6]","[0,1,2],[3,4,5]","[0,1,2,3],[4,5,6]"
"workerId","postId","experimentID","taskID","q1","tasks/sum-sublists-ALL-FULL.html_time","tasks/sum-sublists-ALL-FULL.html_test0","tasks/sum-sublists-ALL-FULL.html_test1","tasks/sum-sublists-ALL-FULL.html_test2","tasks/sum-sublists-ALL-FULL.html_test3"
"A33921T4I2XIRS","jamnh5m2","tasks/triple-NEG-INT.html,tasks/adding-machine-WITH-00.html,tasks/sum-sublists-ALL-FULL.html,tasks/first-half-EMPTY-STRING.html,tasks/cut-at-xx-THREE-XS.html","tasks/sum-sublists-ALL-FULL.html","Java, for work - no issues thanks!","194790","[[7, 9]],[16]","[[0],[5,5],[0]],[0,10,0]","[[0,1],[1.0]],[1,1]","[[0,1,0],[995,20]],[1,1015]"
"A2GFRYX2PIRT4S","jampldjf","tasks/triple-POS-INT.html,tasks/adding-machine-WITH-00.html,tasks/sum-sublists-ALL-FULL.html,tasks/first-half-EVEN-LENGTH.html,tasks/cut-at-xx-THREE-XS.html","tasks/sum-sublists-ALL-FULL.html","html","154150","[[7, 9]],[16]","[[1, 2]],[3]","[[2, 4]],[6]","[[5, 5], [6, 6]],[10, 12]"
"A1USR9JCAMDGM3","jamlunmu","tasks/triple-POS-FLOAT.html,tasks/adding-machine-LEADING-0.html,tasks/sum-sublists-ALL-FULL.html,tasks/first-half-EVEN-LENGTH.html,tasks/cut-at-xx-THREE-XS.html","tasks/sum-sublists-ALL-FULL.html","First time doing anything like this so I hope I did okay.  I had no issues with the survey.","93353","[[7, 9]],[16]","[[1,5]],[6]","[[9,8]],[17]","[[4,5]],[9]"
"A239EUWY6SNDEZ","jamm3cdb","tasks/triple-NEG-FLOAT.html,tasks/adding-machine-EMPTY-LIST.html,tasks/sum-sublists-ALL-FULL.html,tasks/first-half-EVEN-LENGTH.html,tasks/cut-at-xx-MULTIPLE-XXS.html","tasks/sum-sublists-ALL-FULL.html","pretty good  hit and I don't have a bunch of programming knowledge","105676","[[7, 9]],[16]","[10, 4],[14]","[8, 7],[15]","[13, 8],[21]"
"A1WOV2JIV5I9VE","jamm1c5y","tasks/triple-NEG-FLOAT.html,tasks/adding-machine-WITHOUT-00.html,tasks/sum-sublists-ALL-FULL.html,tasks/first-half-ODD-LENGTH.html,tasks/cut-at-xx-THREE-XS.html","tasks/sum-sublists-ALL-FULL.html","HTML","166246","[[7, 9]],[16]","[[2,2],[3,1]],[8]","[[10,11],[2,3]],[26]","[[5,4],[4,3]],[16]"
"AQFMTNBV7FTPM","jamqlh09","tasks/triple-NEG-FLOAT.html,tasks/adding-machine-WITHOUT-00.html,tasks/sum-sublists-ALL-FULL.html,tasks/first-half-EMPTY-STRING.html,tasks/cut-at-xx-MULTIPLE-XXS.html","tasks/sum-sublists-ALL-FULL.html","Python, no I do not use it as part of school or work. No issues with the survey","165522","[[7, 9]],[16]","[[5,8],[6,12]],[13,18]","[[5,7,9,0,1],[5,7,3]],[22,15]","[[8,9,0,1],[2,3,4,5]],[18,14]"
"A3pqugiqqbpr98","jamm9zy7","tasks/triple-NEG-INT.html,tasks/adding-machine-WITHOUT-00.html,tasks/sum-sublists-ALL-FULL.html,tasks/first-half-EMPTY-STRING.html,tasks/cut-at-xx-THREE-XS.html","tasks/sum-sublists-ALL-FULL.html","no problems great task","214270","[[7, 9]],[16]","[1,10],[11]","[4,4],[8]","[2,3],[5]"
"A27ZE20JZ3VDUP","jamsrzq4","tasks/triple-NEG-FLOAT.html,tasks/adding-machine-EMPTY-LIST.html,tasks/sum-sublists-ALL-FULL.html,tasks/first-half-ODD-LENGTH.html,tasks/cut-at-xx-FOUR-XS.html","tasks/sum-sublists-ALL-FULL.html","I had some glitches that kept happening and it was throwing me and confusing me on what I should have been doing. ","160692","[[7, 9]],[14.18]","[14,18],[28,36]","[56,72],[112,141]","[224,282],[448,564]"
"A49HPQ9P5AHU4","jamn15mu","tasks/triple-NEG-FLOAT.html,tasks/adding-machine-WITH-00.html,tasks/sum-sublists-ALL-FULL.html,tasks/first-half-EMPTY-STRING.html,tasks/cut-at-xx-FOUR-XS.html","tasks/sum-sublists-ALL-FULL.html","Mostly PHP, for work. No issues with the survey (other than I tried backslash zero in a string and the interface didn't seem to like it.)","152191","[[7, 9]],[16]","[[-1, 1], [1, -1]],[0, 0]","[[1, 2, 3], [1, 1, 1]],[6, 3]","[[1, 2, 0, 0, 0, 1], [-1, -2, 3, 5]],[4, 5]"
"A1F1X57CUVKKLP","jamn6t34","tasks/triple-NEG-FLOAT.html,tasks/adding-machine-EMPTY-LIST.html,tasks/sum-sublists-ALL-FULL.html,tasks/first-half-EVEN-LENGTH.html,tasks/cut-at-xx-MULTIPLE-XXS.html","tasks/sum-sublists-ALL-FULL.html","The sliders in the text entry boxes obscured what I was typing.","97841","[[7, 9]],[16]","\n[[3,4], [3,4]],[7,7]","\n[[2,4], [1,5],[4,6]],[6,6,10]","[[1,4],5],[5,5]"
"A2E5PZUD6W4OA1","jammnojv","tasks/triple-NEG-INT.html,tasks/adding-machine-WITH-00.html,tasks/sum-sublists-ALL-FULL.html,tasks/first-half-EMPTY-STRING.html,tasks/cut-at-xx-FOUR-XS.html","tasks/sum-sublists-ALL-FULL.html","Python. No but as hobby. None ","138867","[[7, 9]],[16]","[[7, 9], [7, 9]] ,[16,16]","[[1, -1]],[0]","[[1,1], [2,2]],[2, 4]"
"A183WYXN12P2TJ","jamnty7q","tasks/triple-POS-FLOAT.html,tasks/adding-machine-EMPTY-LIST.html,tasks/sum-sublists-ALL-FULL.html,tasks/first-half-ODD-LENGTH.html,tasks/cut-at-xx-THREE-XS.html","tasks/sum-sublists-ALL-FULL.html","C++, work, no issues","151376","[[7, 9]],[16]","[[-5,5],[0,0,0,-1,0,0]],[0,-1]","[[-2],[-1.1,1.1,0],[0]],[-2,0,0]","[[0,0,4],[4,0,0],[-4.9,-3,10]],[4,4,2.1]"
"A3RVHUY67SVXQV","jamynhsf","tasks/triple-POS-INT.html,tasks/adding-machine-EMPTY-LIST.html,tasks/sum-sublists-ALL-FULL.html,tasks/first-half-EMPTY-STRING.html,tasks/cut-at-xx-NO-XXS.html","tasks/sum-sublists-ALL-FULL.html","I'm used to HTML/CSS. I use it at home.","120782","[[7, 9]],[16]","[[2,4]],[6]","[[3,2], [4,2]],[5, 8]","[[5, 2]],[7]"
"A31A4YKVSOYRVS","jamua8i1","tasks/triple-POS-FLOAT.html,tasks/adding-machine-WITHOUT-00.html,tasks/sum-sublists-ALL-FULL.html,tasks/first-half-EMPTY-STRING.html,tasks/cut-at-xx-THREE-XS.html","tasks/sum-sublists-ALL-FULL.html","None","503019","[[7, 9]],[16]","[[7, 1]],[8]","[[4, 2], [2, 2]],[6, 4]","[[6, 1, 3], [1, 8]],[10, 9]"
"A1P0M5D9IGZIDK","jamnpsjq","tasks/triple-NEG-INT.html,tasks/adding-machine-EMPTY-LIST.html,tasks/sum-sublists-ALL-FULL.html,tasks/first-half-EVEN-LENGTH.html,tasks/cut-at-xx-FOUR-XS.html","tasks/sum-sublists-ALL-FULL.html","Javascript. Yes, at work. No issues.","107639","[[7, 9]],[16]","[[]],[[]]","[[0.2, 4]],[[]]","[[2, 4], [-0.5, 1]],[6]"
"ACH337Q8X1SOI","jamlsple","tasks/triple-NEG-FLOAT.html,tasks/adding-machine-LEADING-0.html,tasks/sum-sublists-ALL-FULL.html,tasks/first-half-ODD-LENGTH.html,tasks/cut-at-xx-FOUR-XS.html","tasks/sum-sublists-ALL-FULL.html","c++","228495","[[7, 9]],[14,18]","[14,18],[28,36]","[28,36],[56,72]","[56,72],[112,144]"
"AVFHVR031G04W","jamnrlui","tasks/triple-POS-FLOAT.html,tasks/adding-machine-WITHOUT-00.html,tasks/sum-sublists-ALL-FULL.html,tasks/first-half-ODD-LENGTH.html,tasks/cut-at-xx-THREE-XS.html","tasks/sum-sublists-ALL-FULL.html","I am in school for Computer Science, I am learning Java and C++. No issues with survey!","242402","[[7, 9]],[7, 9]","[3, 59, 19],[81]","[12, 17, 14],[43]","[36, 22, 53, 9],[120]"
"AZ9BU8QI4YKF3","jammyhut","tasks/triple-NEG-INT.html,tasks/adding-machine-WITHOUT-00.html,tasks/sum-sublists-ALL-FULL.html,tasks/first-half-ODD-LENGTH.html,tasks/cut-at-xx-NO-XXS.html","tasks/sum-sublists-ALL-FULL.html","python","288337","[[7, 9]],[[7, 9]]","[[2,2], [3, 5]],[4, 8]","[[3,3], [3, 4]],[6, 7]","[[4,4], [5,2]],[8, 7]"
"A10XW6SNPNQX16","jampmdhx","tasks/triple-POS-INT.html,tasks/adding-machine-WITHOUT-00.html,tasks/sum-sublists-ALL-FULL.html,tasks/first-half-EMPTY-STRING.html,tasks/cut-at-xx-FOUR-XS.html","tasks/sum-sublists-ALL-FULL.html","I know some visual basic and C++ from school days","114746","[[7, 9]],[16]","[[5,6]],[11]","[[3,4,5]],[12]","[[2,4,6]],[12]"
"A5I4Y0GXJM69D","jamlpzxr","tasks/triple-POS-INT.html,tasks/adding-machine-LEADING-0.html,tasks/sum-sublists-ALL-FULL.html,tasks/first-half-EMPTY-STRING.html,tasks/cut-at-xx-THREE-XS.html","tasks/sum-sublists-ALL-FULL.html","no, good","234470","[[7, 9]],[[7.10]]","[[7.10]],[[7.11]]","[[7.11]],[[7.12]]","[[7.12]],[[7.13]]"
"A8N43GD5RMBOT","jamp15ig","tasks/triple-NEG-FLOAT.html,tasks/adding-machine-WITH-00.html,tasks/sum-sublists-ALL-FULL.html,tasks/first-half-EMPTY-STRING.html,tasks/cut-at-xx-NO-XXS.html","tasks/sum-sublists-ALL-FULL.html","python, teaching myself to use for work. No issues.","177149","[[7, 9]],[16]","[[0,2], [3,5]],[2,8]","[[1,2,3,0], [2,3,4]],[6,8]","[[30,20,10], [5,4]],[60,9]"
"A1SXTZFSSXKBQ","jammqjyt","tasks/triple-POS-INT.html,tasks/adding-machine-LEADING-0.html,tasks/sum-sublists-ALL-FULL.html,tasks/first-half-ODD-LENGTH.html,tasks/cut-at-xx-MULTIPLE-XXS.html","tasks/sum-sublists-ALL-FULL.html","Java. I took courses in C and C++ in school and learned Java on my own to program for Android as a side hobby.","204635","[[7, 9]],[16]","[[0,0],[0,0]],[0,0]","[[-1,1],[-1,-1]],[0,-2]","[[]],[0]"
"A12723JDRPT207","jammrdb2","tasks/triple-POS-INT.html,tasks/adding-machine-LEADING-0.html,tasks/sum-sublists-ALL-FULL.html,tasks/first-half-EVEN-LENGTH.html,tasks/cut-at-xx-MULTIPLE-XXS.html","tasks/sum-sublists-ALL-FULL.html","None at this time","116840","[[7, 9]],[15]","[[3,5]],[8]","[[6,3]],[9]","[[1,5]],[6]"
"A3FE7PVLG3C3Y4","jamo5jre","tasks/triple-POS-FLOAT.html,tasks/adding-machine-LEADING-0.html,tasks/sum-sublists-ALL-FULL.html,tasks/first-half-ODD-LENGTH.html,tasks/cut-at-xx-NO-XXS.html","tasks/sum-sublists-ALL-FULL.html","English","119284","[[7, 9]],[16]","[[5, 6]],[11]","[[1, 1]],[2]","[[2, 3]],[5]"
"A1VHQ3KL3P4T4H","jamrkmj9","tasks/triple-POS-FLOAT.html,tasks/adding-machine-WITHOUT-00.html,tasks/sum-sublists-ALL-FULL.html,tasks/first-half-ODD-LENGTH.html,tasks/cut-at-xx-EMPTY-STRING.html","tasks/sum-sublists-ALL-FULL.html","English, eaglesoftware, no issues","486219","[[7, 9]],[4,3]","[[5,3]],[2,2]","[[6,1]],[3,1]","[[9,3]],[6,3]"
"A2JZUSRBP6H5S","jammh6ut","tasks/triple-POS-FLOAT.html,tasks/adding-machine-EMPTY-LIST.html,tasks/sum-sublists-ALL-FULL.html,tasks/first-half-EVEN-LENGTH.html,tasks/cut-at-xx-EMPTY-STRING.html","tasks/sum-sublists-ALL-FULL.html","python.  No.  No.","214468","[[7, 9]],[16]","[[8,12]],[20]","[[357,734]],[1451]","[[5278,9256]],[14534]"
"A4ZW4GNQ98HV6","jamoup3p","tasks/triple-NEG-FLOAT.html,tasks/adding-machine-LEADING-0.html,tasks/sum-sublists-ALL-FULL.html,tasks/first-half-EVEN-LENGTH.html,tasks/cut-at-xx-MULTIPLE-XXS.html","tasks/sum-sublists-ALL-FULL.html","Go, Clojure, Dart, Elixir, Rust, C++, Java etc.  I work as a software developer. no issues. ","131628","[[7, 9]],[16]","[[5]],[5]","[[-1, 20], [-30, -20]],[19, -50]","[[0], [0], [3,4], [-3,-4]],[0, 0, 7, -7]"
"A245KPRERHWJSB","jamm1wy1","tasks/triple-POS-INT.html,tasks/adding-machine-LEADING-0.html,tasks/sum-sublists-ALL-FULL.html,tasks/first-half-ODD-LENGTH.html,tasks/cut-at-xx-MULTIPLE-XXS.html","tasks/sum-sublists-ALL-FULL.html","thank you for the opportunity","292948","[[7, 9]],[[7, 9]]","[[1,1], [ 2,2]],[3, 3]","[[1,1], [ 2,6]],[3, 7]","[[1,2], [ 2,8]],[4, 0]"
"A3JXAURWDF54DG","jamlmj8y","tasks/triple-NEG-FLOAT.html,tasks/adding-machine-WITH-00.html,tasks/sum-sublists-ALL-FULL.html,tasks/first-half-ODD-LENGTH.html,tasks/cut-at-xx-THREE-XS.html","tasks/sum-sublists-ALL-FULL.html","C++, Yes, No","123401","[[7, 9]],[16]","[[0,0]],[0]","[[1,0]],[1]","[[2,0,0,0,0],[0,0,0,0]],[2,0]"
"A22E831P684LJZ","jamp7h84","tasks/triple-NEG-FLOAT.html,tasks/adding-machine-EMPTY-LIST.html,tasks/sum-sublists-ALL-FULL.html,tasks/first-half-ODD-LENGTH.html,tasks/cut-at-xx-THREE-XS.html","tasks/sum-sublists-ALL-FULL.html","Python, I do not work with programming as part of work or school, it is a hobby. I believe that for the 2nd task the example input and output didn't show up and instead the boxes were just empty.","136423","[[7, 9]],[16]","[[1,0,1], [1,1]],[2, 2]","[[0,0,2], [3,4,4]],[2, 11]","[[0,0], [0,1,0]],[0, 1]"
"A191V7PT3DQKDP","jamlw9re","tasks/triple-NEG-FLOAT.html,tasks/adding-machine-EMPTY-LIST.html,tasks/sum-sublists-ALL-FULL.html,tasks/first-half-ODD-LENGTH.html,tasks/cut-at-xx-FOUR-XS.html","tasks/sum-sublists-ALL-FULL.html","I use C# as a part of my work, the description of the functions are not clear sometimes","207358","[[7, 9]],[16]","[[-1,1],[0,0]],[0,0]","[],[]","[2,147,483,647, 10],[]"
"workerId","postId","experimentID","taskID","q1","tasks/sum-sublists-EMPTY-LIST.html_time","tasks/sum-sublists-EMPTY-LIST.html_test0","tasks/sum-sublists-EMPTY-LIST.html_test1","tasks/sum-sublists-EMPTY-LIST.html_test2","tasks/sum-sublists-EMPTY-LIST.html_test3"
"A2HC9549CZAKNN","jammd8kv","tasks/triple-POS-INT.html,tasks/adding-machine-LEADING-0.html,tasks/sum-sublists-EMPTY-LIST.html,tasks/first-half-EVEN-LENGTH.html,tasks/cut-at-xx-MULTIPLE-XXS.html","tasks/sum-sublists-EMPTY-LIST.html","I use C+ and i mainly use it for school. There were no issues with the survey. ","90245","[[2, 3]],[5]","[7,9],[16]","[100, 14],[114]","[2,29],[31]"
"A3US51RJ9AWSEE","jamve3q8","tasks/triple-NEG-FLOAT.html,tasks/adding-machine-WITHOUT-00.html,tasks/sum-sublists-EMPTY-LIST.html,tasks/first-half-EVEN-LENGTH.html,tasks/cut-at-xx-THREE-XS.html","tasks/sum-sublists-EMPTY-LIST.html","Javascript, don't really use program too much as I just took a class in high school, no issues.","99093","[[2, 3]],[5]","[[4.5,5]],[9.5]","[[4,5]],[9]","[[3.3,3.3,3.3]],[9.9]"
"A2AEY7AGQYBN6X","jammoyxx","tasks/triple-NEG-FLOAT.html,tasks/adding-machine-EMPTY-LIST.html,tasks/sum-sublists-EMPTY-LIST.html,tasks/first-half-EVEN-LENGTH.html,tasks/cut-at-xx-EMPTY-STRING.html","tasks/sum-sublists-EMPTY-LIST.html","C#","109568","[[2, 3]],[5]","[[1,2],[3,4]],[3,7]","[[0,0]],[0]","[[0,0],[0,0]],[0,0]"
"A2RBF3IIJP15IH","jamlp5wr","tasks/triple-POS-INT.html,tasks/adding-machine-WITH-00.html,tasks/sum-sublists-EMPTY-LIST.html,tasks/first-half-EVEN-LENGTH.html,tasks/cut-at-xx-FOUR-XS.html","tasks/sum-sublists-EMPTY-LIST.html","I use CSS and HTML a lot, I had no issues with the survey.","147807","[[2, 3]],[5]","[[11, 9]],[20]","[[32, 13, 9]],[54]","[[4, 8, 6, 2]],[20]"
"A2T11H7YI7QPGD","jamnlb4r","tasks/triple-POS-FLOAT.html,tasks/adding-machine-WITH-00.html,tasks/sum-sublists-EMPTY-LIST.html,tasks/first-half-ODD-LENGTH.html,tasks/cut-at-xx-FOUR-XS.html","tasks/sum-sublists-EMPTY-LIST.html","C#, Work/Hobby, No issues","85406","[[2, 3]],[5]","[[1, 2, 5]],[8]","[[2, 9 ,1]],[12]","[[3, 7, 3]],[13]"
"A1B90DCBBNQKRU","jamlr26f","tasks/triple-NEG-FLOAT.html,tasks/adding-machine-WITH-00.html,tasks/sum-sublists-EMPTY-LIST.html,tasks/first-half-EVEN-LENGTH.html,tasks/cut-at-xx-NO-XXS.html","tasks/sum-sublists-EMPTY-LIST.html","c++","130212","[[2, 3]],[5]","[5],[10]","[10],[20]","[20],[40]"
"A1ZHKUTYIDG5OG","jamo31ft","tasks/triple-NEG-FLOAT.html,tasks/adding-machine-WITH-00.html,tasks/sum-sublists-EMPTY-LIST.html,tasks/first-half-EVEN-LENGTH.html,tasks/cut-at-xx-THREE-XS.html","tasks/sum-sublists-EMPTY-LIST.html","no issues","380287","[[2, 3]],[[5]]","[[4, 9]],[[13]]","[[5, 2]],[[7]]","[[3, 9]],[[12]]"
"A25TSW9TVAIOQL","jamsrerx","tasks/triple-NEG-INT.html,tasks/adding-machine-LEADING-0.html,tasks/sum-sublists-EMPTY-LIST.html,tasks/first-half-EMPTY-STRING.html,tasks/cut-at-xx-FOUR-XS.html","tasks/sum-sublists-EMPTY-LIST.html","SQL.  As part of my job.  The survey did not work in Chrome version 39.0.2171.95.  I entered the input and expected output but the box remained red.","269260","[[2, 3]],[6]","[1,2,3,4],[10]","[10,20,30],[60]","[3,5,8],[16]"
"A2QY33EGEW6DTD","jamphb5v","tasks/triple-NEG-INT.html,tasks/adding-machine-WITHOUT-00.html,tasks/sum-sublists-EMPTY-LIST.html,tasks/first-half-ODD-LENGTH.html,tasks/cut-at-xx-FOUR-XS.html","tasks/sum-sublists-EMPTY-LIST.html","no issues, no experience ","67340","[[2, 3]],[[5]]","[[1, 2]],[[3]]","[[4, 2]],[[6]]","[[8, 1]],[[9]]"
"A3I9FTHSULHPYS","jammab5m","tasks/triple-NEG-FLOAT.html,tasks/adding-machine-WITHOUT-00.html,tasks/sum-sublists-EMPTY-LIST.html,tasks/first-half-ODD-LENGTH.html,tasks/cut-at-xx-EMPTY-STRING.html","tasks/sum-sublists-EMPTY-LIST.html","php","57505","[[2, 3]],[[1,4]]","[[2,4]],[[1,5]]","[[2,5]],[[1,6]]","[[2,6]],[[1,7]]"
"A18LPAFMK1B06K","jamltazw","tasks/triple-POS-INT.html,tasks/adding-machine-WITH-00.html,tasks/sum-sublists-EMPTY-LIST.html,tasks/first-half-EVEN-LENGTH.html,tasks/cut-at-xx-FOUR-XS.html","tasks/sum-sublists-EMPTY-LIST.html","Java","120763","[[2, 3]],[5]","[[2,3],[2,3]],[5,5]","[[1], [2,0]],[1,2]","[[0], [0]],[0,0]"
"A2RR04JS69Z5LE","jamn7wvi","tasks/triple-POS-FLOAT.html,tasks/adding-machine-EMPTY-LIST.html,tasks/sum-sublists-EMPTY-LIST.html,tasks/first-half-EVEN-LENGTH.html,tasks/cut-at-xx-EMPTY-STRING.html","tasks/sum-sublists-EMPTY-LIST.html","No","90986","[[2, 3]],[5]","[[1,2]],[3]","[[2,5]],[7]","[[5,3]],[8]"
"A2P065E9CYMYJL","jamm7yuo","tasks/triple-POS-INT.html,tasks/adding-machine-LEADING-0.html,tasks/sum-sublists-EMPTY-LIST.html,tasks/first-half-ODD-LENGTH.html,tasks/cut-at-xx-FOUR-XS.html","tasks/sum-sublists-EMPTY-LIST.html","Javascript. no. no.","60647","[[2, 3]],[[5]]","[[4,5]],[[9]]","[[4,1]],[[5]]","[[6,3]],[[9]]"
"A2BJULD0NVFD30","jampyoav","tasks/triple-NEG-FLOAT.html,tasks/adding-machine-WITH-00.html,tasks/sum-sublists-EMPTY-LIST.html,tasks/first-half-EVEN-LENGTH.html,tasks/cut-at-xx-NO-XXS.html","tasks/sum-sublists-EMPTY-LIST.html","Not sure, sometimes, and none","97080","[[2, 3]],[[5]]","[[1,3]],[[4]]","[[1,4]],[[5]]","[[1,7]],[[8]]"
"A1L3937MY09J3I","jamrdwdo","tasks/triple-NEG-FLOAT.html,tasks/adding-machine-WITHOUT-00.html,tasks/sum-sublists-EMPTY-LIST.html,tasks/first-half-EMPTY-STRING.html,tasks/cut-at-xx-EMPTY-STRING.html","tasks/sum-sublists-EMPTY-LIST.html","SQL","118729","[[2, 3]],[5]","[[2,3],[2,3]],[10]","[[2,-3,-1],[-5,4]],[-3]","[[1],[-1],[1],[-1]],[0]"
"A1OGWGOMZ4Y3WK","jamo10no","tasks/triple-NEG-INT.html,tasks/adding-machine-WITHOUT-00.html,tasks/sum-sublists-EMPTY-LIST.html,tasks/first-half-EMPTY-STRING.html,tasks/cut-at-xx-THREE-XS.html","tasks/sum-sublists-EMPTY-LIST.html","use program as part of work, did not have any technical issues with survey","69267","[[2, 3]],[5]","[3, 6],[9]","[8, 3],[11]","[5, 4, 7],[16]"
"debug","jalunpgd","tasks/triple-POS-FLOAT.html,tasks/adding-machine-WITHOUT-00.html,tasks/sum-sublists-EMPTY-LIST.html,tasks/first-half-EMPTY-STRING.html,tasks/cut-at-xx-NO-XXS.html","tasks/sum-sublists-EMPTY-LIST.html","DEBUG DEBUG DEBUG","30804","[[2, 3]],[5]","[],[]","[],[]","[],[]"
"A1BMDP2T330DY2","jamn9wug","tasks/triple-NEG-FLOAT.html,tasks/adding-machine-LEADING-0.html,tasks/sum-sublists-EMPTY-LIST.html,tasks/first-half-ODD-LENGTH.html,tasks/cut-at-xx-EMPTY-STRING.html","tasks/sum-sublists-EMPTY-LIST.html","I had no issues","213345","[[2, 3]],[5]","[3,6],[9]","[2,1],[3]","[5,6],[11]"
"A1E4T8TME19QL8","jamr2o2j","tasks/triple-NEG-FLOAT.html,tasks/adding-machine-EMPTY-LIST.html,tasks/sum-sublists-EMPTY-LIST.html,tasks/first-half-ODD-LENGTH.html,tasks/cut-at-xx-EMPTY-STRING.html","tasks/sum-sublists-EMPTY-LIST.html","C++, yes, no","63478","[[2, 3]],[5]","[[3,2]],[5]","[[-1,6]],[5]","[[2,0,3]],[5]"
"A10V3PXHLR4VRM","jamr00c9","tasks/triple-POS-FLOAT.html,tasks/adding-machine-WITH-00.html,tasks/sum-sublists-EMPTY-LIST.html,tasks/first-half-EVEN-LENGTH.html,tasks/cut-at-xx-NO-XXS.html","tasks/sum-sublists-EMPTY-LIST.html","The main issue with the survey is that some of the examples were insufficient. One was actually blank which was unhelpful.","135358","[[2, 3]],[[5]]","[[8,9]],[[17]]","[[4,5]],[[9]]","[[10,11]],[[21]]"
"A383U9YJIBG4IA","jammbfqy","tasks/triple-NEG-FLOAT.html,tasks/adding-machine-LEADING-0.html,tasks/sum-sublists-EMPTY-LIST.html,tasks/first-half-ODD-LENGTH.html,tasks/cut-at-xx-NO-XXS.html","tasks/sum-sublists-EMPTY-LIST.html","C++","45843","[[2, 3]],[5]","[[3,4]],[[7]]","[[7,5]],[[12]]","[[3,4,5]],[[12]]"
"A7HO8U70MUTUG","jamltzhg","tasks/triple-POS-FLOAT.html,tasks/adding-machine-WITHOUT-00.html,tasks/sum-sublists-EMPTY-LIST.html,tasks/first-half-EMPTY-STRING.html,tasks/cut-at-xx-NO-XXS.html","tasks/sum-sublists-EMPTY-LIST.html","good","99159","[[2, 3]],[5]","[[2, 4]],[6]","[[2, 5]],[7]","[[2,6]],[8]"
"A19UBZFVUWL1ES","jamne511","tasks/triple-POS-INT.html,tasks/adding-machine-WITH-00.html,tasks/sum-sublists-EMPTY-LIST.html,tasks/first-half-ODD-LENGTH.html,tasks/cut-at-xx-THREE-XS.html","tasks/sum-sublists-EMPTY-LIST.html","perl, work, no","90358","[[2, 3]],[5]","[0,0,0],[0]","[1,2,3],[6]","[-1,-2,-3],[-6]"
"AVJUIF9QHQRY8","jammf3r8","tasks/triple-NEG-INT.html,tasks/adding-machine-WITH-00.html,tasks/sum-sublists-EMPTY-LIST.html,tasks/first-half-EMPTY-STRING.html,tasks/cut-at-xx-NO-XXS.html","tasks/sum-sublists-EMPTY-LIST.html","html, css, studying javascript now.","171696","[[2, 3]],[2,6]","[5,4],[10,8]","[8,9],[16,17]","[6.7],[12,14]"
"A3TXLHC83TPLT5","jamltqde","tasks/triple-POS-INT.html,tasks/adding-machine-LEADING-0.html,tasks/sum-sublists-EMPTY-LIST.html,tasks/first-half-EVEN-LENGTH.html,tasks/cut-at-xx-FOUR-XS.html","tasks/sum-sublists-EMPTY-LIST.html","no","245038","[[2, 3]],[2,3]","[[0, 2]],[0, 1, 2]","[[1, 1]],[1]","[[0, 0]],[0]"
"A1N8TKTLXV92QR","jamokfa6","tasks/triple-NEG-INT.html,tasks/adding-machine-EMPTY-LIST.html,tasks/sum-sublists-EMPTY-LIST.html,tasks/first-half-EVEN-LENGTH.html,tasks/cut-at-xx-NO-XXS.html","tasks/sum-sublists-EMPTY-LIST.html","Java.  I use it at work and for my dissertation.  There were no problems technical or otherwise.  Well done... Thank you","204619","[[2, 3]],[[5]]","[[0]],[[0]]","[[999999999, 999999999]],[[1999999998]]\n","[[-1,1,-1,-1,-99,99,-88, 88]],[[0]]"
